game,num_bots,is_bot,win,payoff,is_resistance,role,resistance_win,res_bots,spy_bots,seat
1bdfba89,5,True,False,-1.0,True,Resistance,False,3,2,0
1bdfba89,5,True,False,-1.0,True,Merlin,False,3,2,1
1bdfba89,5,True,False,-1.0,True,Resistance,False,3,2,2
1bdfba89,5,True,True,1.5,False,Spy,False,3,2,3
1bdfba89,5,True,True,1.5,False,Assassin,False,3,2,4
ca7daf87,5,True,False,-1.0,True,Resistance,False,3,2,0
ca7daf87,5,True,True,1.5,False,Assassin,False,3,2,1
ca7daf87,5,True,False,-1.0,True,Merlin,False,3,2,2
ca7daf87,5,True,True,1.5,False,Spy,False,3,2,3
ca7daf87,5,True,False,-1.0,True,Resistance,False,3,2,4
ef164365,5,True,False,-1.0,True,Resistance,False,3,2,0
ef164365,5,True,True,1.5,False,Assassin,False,3,2,1
ef164365,5,True,False,-1.0,True,Merlin,False,3,2,2
ef164365,5,True,False,-1.0,True,Resistance,False,3,2,3
ef164365,5,True,True,1.5,False,Spy,False,3,2,4
432c536d,5,True,True,1.0,True,Resistance,True,3,2,0
432c536d,5,True,False,-1.5,False,Assassin,True,3,2,1
432c536d,5,True,False,-1.5,False,Spy,True,3,2,2
432c536d,5,True,True,1.0,True,Merlin,True,3,2,3
432c536d,5,True,True,1.0,True,Resistance,True,3,2,4
8e040361,5,True,True,1.0,True,Resistance,True,3,2,0
8e040361,5,True,False,-1.5,False,Assassin,True,3,2,1
8e040361,5,True,False,-1.5,False,Spy,True,3,2,2
8e040361,5,True,True,1.0,True,Resistance,True,3,2,3
8e040361,5,True,True,1.0,True,Merlin,True,3,2,4
0b85dea7,5,True,False,-1.0,True,Resistance,False,3,2,0
0b85dea7,5,True,True,1.5,False,Assassin,False,3,2,1
0b85dea7,5,True,False,-1.0,True,Resistance,False,3,2,2
0b85dea7,5,True,False,-1.0,True,Merlin,False,3,2,3
0b85dea7,5,True,True,1.5,False,Spy,False,3,2,4
07900a63,5,True,False,-1.0,True,Resistance,False,3,2,0
07900a63,5,True,True,1.5,False,Assassin,False,3,2,1
07900a63,5,True,False,-1.0,True,Resistance,False,3,2,2
07900a63,5,True,True,1.5,False,Spy,False,3,2,3
07900a63,5,True,False,-1.0,True,Merlin,False,3,2,4
11d24726,5,True,False,-1.0,True,Resistance,False,3,2,0
11d24726,5,True,True,1.5,False,Spy,False,3,2,1
11d24726,5,True,False,-1.0,True,Merlin,False,3,2,2
11d24726,5,True,True,1.5,False,Assassin,False,3,2,3
11d24726,5,True,False,-1.0,True,Resistance,False,3,2,4
fb5c748c,5,True,False,-1.0,True,Resistance,False,3,2,0
fb5c748c,5,True,True,1.5,False,Spy,False,3,2,1
fb5c748c,5,True,False,-1.0,True,Merlin,False,3,2,2
fb5c748c,5,True,False,-1.0,True,Resistance,False,3,2,3
fb5c748c,5,True,True,1.5,False,Assassin,False,3,2,4
ad44a990,5,True,False,-1.0,True,Resistance,False,3,2,0
ad44a990,5,True,True,1.5,False,Spy,False,3,2,1
ad44a990,5,True,True,1.5,False,Assassin,False,3,2,2
ad44a990,5,True,False,-1.0,True,Merlin,False,3,2,3
ad44a990,5,True,False,-1.0,True,Resistance,False,3,2,4
69672955,5,True,True,1.0,True,Resistance,True,3,2,0
69672955,5,True,False,-1.5,False,Spy,True,3,2,1
69672955,5,True,False,-1.5,False,Assassin,True,3,2,2
69672955,5,True,True,1.0,True,Resistance,True,3,2,3
69672955,5,True,True,1.0,True,Merlin,True,3,2,4
cc695b6a,5,True,False,-1.0,True,Resistance,False,3,2,0
cc695b6a,5,True,True,1.5,False,Spy,False,3,2,1
cc695b6a,5,True,False,-1.0,True,Resistance,False,3,2,2
cc695b6a,5,True,False,-1.0,True,Merlin,False,3,2,3
cc695b6a,5,True,True,1.5,False,Assassin,False,3,2,4
9b55eae0,5,True,False,-1.0,True,Resistance,False,3,2,0
9b55eae0,5,True,True,1.5,False,Spy,False,3,2,1
9b55eae0,5,True,False,-1.0,True,Resistance,False,3,2,2
9b55eae0,5,True,True,1.5,False,Assassin,False,3,2,3
9b55eae0,5,True,False,-1.0,True,Merlin,False,3,2,4
82251617,5,True,False,-1.0,True,Resistance,False,3,2,0
82251617,5,True,False,-1.0,True,Resistance,False,3,2,1
82251617,5,True,False,-1.0,True,Merlin,False,3,2,2
82251617,5,True,True,1.5,False,Assassin,False,3,2,3
82251617,5,True,True,1.5,False,Spy,False,3,2,4
afdba8ef,5,True,False,-1.0,True,Resistance,False,3,2,0
afdba8ef,5,True,False,-1.0,True,Resistance,False,3,2,1
afdba8ef,5,True,False,-1.0,True,Merlin,False,3,2,2
afdba8ef,5,True,True,1.5,False,Spy,False,3,2,3
afdba8ef,5,True,True,1.5,False,Assassin,False,3,2,4
c21579b2,5,True,False,-1.0,True,Resistance,False,3,2,0
c21579b2,5,True,False,-1.0,True,Resistance,False,3,2,1
c21579b2,5,True,True,1.5,False,Assassin,False,3,2,2
c21579b2,5,True,False,-1.0,True,Merlin,False,3,2,3
c21579b2,5,True,True,1.5,False,Spy,False,3,2,4
05b2ba80,5,True,True,1.0,True,Resistance,True,3,2,0
05b2ba80,5,True,True,1.0,True,Resistance,True,3,2,1
05b2ba80,5,True,False,-1.5,False,Assassin,True,3,2,2
05b2ba80,5,True,False,-1.5,False,Spy,True,3,2,3
05b2ba80,5,True,True,1.0,True,Merlin,True,3,2,4
5bd9326a,5,True,True,1.0,True,Resistance,True,3,2,0
5bd9326a,5,True,True,1.0,True,Resistance,True,3,2,1
5bd9326a,5,True,False,-1.5,False,Spy,True,3,2,2
5bd9326a,5,True,True,1.0,True,Merlin,True,3,2,3
5bd9326a,5,True,False,-1.5,False,Assassin,True,3,2,4
a0275118,5,True,True,1.0,True,Resistance,True,3,2,0
a0275118,5,True,True,1.0,True,Resistance,True,3,2,1
a0275118,5,True,False,-1.5,False,Spy,True,3,2,2
a0275118,5,True,False,-1.5,False,Assassin,True,3,2,3
a0275118,5,True,True,1.0,True,Merlin,True,3,2,4
61aaa423,5,True,True,1.5,False,Assassin,False,3,2,0
61aaa423,5,True,False,-1.0,True,Merlin,False,3,2,1
61aaa423,5,True,False,-1.0,True,Resistance,False,3,2,2
61aaa423,5,True,True,1.5,False,Spy,False,3,2,3
61aaa423,5,True,False,-1.0,True,Resistance,False,3,2,4
a3cbacd7,5,True,True,1.5,False,Assassin,False,3,2,0
a3cbacd7,5,True,False,-1.0,True,Merlin,False,3,2,1
a3cbacd7,5,True,False,-1.0,True,Resistance,False,3,2,2
a3cbacd7,5,True,False,-1.0,True,Resistance,False,3,2,3
a3cbacd7,5,True,True,1.5,False,Spy,False,3,2,4
744dd670,5,True,True,1.5,False,Assassin,False,3,2,0
744dd670,5,True,False,-1.0,True,Merlin,False,3,2,1
744dd670,5,True,True,1.5,False,Spy,False,3,2,2
744dd670,5,True,False,-1.0,True,Resistance,False,3,2,3
744dd670,5,True,False,-1.0,True,Resistance,False,3,2,4
c7004e42,5,True,True,1.5,False,Assassin,False,3,2,0
c7004e42,5,True,False,-1.0,True,Resistance,False,3,2,1
c7004e42,5,True,False,-1.0,True,Merlin,False,3,2,2
c7004e42,5,True,True,1.5,False,Spy,False,3,2,3
c7004e42,5,True,False,-1.0,True,Resistance,False,3,2,4
0c5e040c,5,True,True,1.5,False,Assassin,False,3,2,0
0c5e040c,5,True,False,-1.0,True,Resistance,False,3,2,1
0c5e040c,5,True,False,-1.0,True,Merlin,False,3,2,2
0c5e040c,5,True,False,-1.0,True,Resistance,False,3,2,3
0c5e040c,5,True,True,1.5,False,Spy,False,3,2,4
108617b6,5,True,False,-1.5,False,Assassin,True,3,2,0
108617b6,5,True,True,1.0,True,Resistance,True,3,2,1
108617b6,5,True,False,-1.5,False,Spy,True,3,2,2
108617b6,5,True,True,1.0,True,Merlin,True,3,2,3
108617b6,5,True,True,1.0,True,Resistance,True,3,2,4
1f692ca0,5,True,True,1.5,False,Assassin,False,3,2,0
1f692ca0,5,True,False,-1.0,True,Resistance,False,3,2,1
1f692ca0,5,True,True,1.5,False,Spy,False,3,2,2
1f692ca0,5,True,False,-1.0,True,Resistance,False,3,2,3
1f692ca0,5,True,False,-1.0,True,Merlin,False,3,2,4
d9a0dbc9,5,True,True,1.5,False,Assassin,False,3,2,0
d9a0dbc9,5,True,False,-1.0,True,Resistance,False,3,2,1
